,text,sentiment
8051,Good night if you go tomorrow on Thursday! It becomes,positive
8052,it goes without saying friday,neutral
8053,"Saturdays, Sundays, and holidays are so hard",negative
8054,Choosing a company is important,neutral
8055,Is it really okay for people to have two days off a week?,negative
8056,I'm worried,negative
8057,I'm really scared though I'm doing 200 hours overtime salary disclosure on YouTube,negative
8058,black and curly,negative
8059,"My roots are rotten, so maybe I can't work unless I'm sweet",negative
8060,Seriously amazing,positive
8061,"I've never worked on a holiday, but still",neutral
8062,The Darkness of Work Style Reform,negative
8063,I'm scared,negative
8064,"Even if I do 200, I only get about 60",negative
8065,"I really don't like the word ""normal""",negative
8066,"Good or bad, it's no good if you think it's normal",negative
8067,"If you're black, don't think it's normal",negative
8068,"If you're white, you should be thankful normally",positive
8069,I don't know what to say,neutral
8070,Pome-chan wants more money by the way lol,neutral
8071,Think carefully about the good and bad of the present,neutral
8072,no hurry no hurry,neutral
8073,Come with Flex for about 15 minutes,neutral
8074,too sleepy,negative
8075,sleepy when sleepy,neutral
8076,multiple personality,neutral
8077,A life where self-esteem is high and people tend to forget their failures by emphasizing successful experiences,neutral
8078,starbucks is god,positive
8079,It's interesting and sad that love doesn't last forever,neutral
8080,I'm confident that people who die in a state they love will love them for the rest of their lives Death is immutable,positive
8081,Pien,negative
8082,sleepy all the time,negative
8083,sleepy,negative
8084,I wonder what I was doing until I became a member of society,negative
8085,Jeez,negative
8086,I want you to study at least that much in high school and college...,negative
8087,"Businessmen who talk without thinking about other people are really irritating, aren't they?",negative
8088,It's amazing in a sense that it makes me uncomfortable every time I talk,negative
8089,I don't think there are many people like that.,negative
8090,please stop...,negative
8091,Don't be the only one,neutral
8092,I `ll stick it,positive
8093,really,negative
8094,I wasn't planning on going to work today though~,negative
8095,"When trouble happens, I get motivated by mystery w",positive
8096,I got tired! ! !,negative
8097,It's okay,neutral
8098,I feel like touching animals,neutral
8099,I just want to go home,negative
8100,Full stomach with one bread,positive
8101,Work is increasing ~ w,negative
8102,I'm hungry~,negative
8103,Let's eat at the last minute!,neutral
8104,I have to eat,neutral
8105,But I'm getting sleepy,negative
8106,It's really nimuri!,negative
8107,I'm home,neutral
8108,Welcome back,neutral
8109,don't make me work from the beginning,negative
8110,I'm a pinch hitter,negative
8111,I made a mistake,negative
8112,I messed up,negative
8113,I couldn't do it,positive
8114,I was too careless,negative
8115,Good for you,positive
8116,Let's be careful,negative
8117,I made rice,positive
8118,I can't,negative
8119,get covered,negative
8120,but something,negative
8121,I went home early today,positive
8122,I was able to save,positive
8123,does it move,neutral
8124,I can't do it,negative
8125,I couldn't,negative
8126,It's a waste,negative
8127,I'm lazy today,negative
8128,was stupid,negative
8129,"Tomorrow, the day after tomorrow, the day after tomorrow, do it properly",positive
8130,huh,negative
8131,Yabe I overslept,negative
8132,"Ah, but I have to do that",neutral
8133,I'm a little unmotivated,negative
8134,haha,negative
8135,You're kidding me,negative
8136,Do you want to,positive
8137,I wonder if I should go home,negative
8138,Naepoyo,negative
8139,haha,negative
8140,so,negative
8141,Yaruki,negative
8142,overtime,negative
8143,How long will it take for me to get out of my job?,neutral
8144,i'm busy lately,negative
8145,I'm not,neutral
8146,absolutely funny,negative
8147,I hate it when I see people earning over 10 million just by walking.,negative
8148,buy a dream,positive
8149,I enjoy playing games with my friends until late,positive
8150,terrible,negative
8151,I'm sleepy today too,negative
8152,until tomorrow,neutral
8153,rushing~,negative
8154,really die this,negative
8155,"It's dangerous, it's dangerous",negative
8156,I have to take a bath,neutral
8157,But I've been busy with work lately,negative
8158,I'll do my best,positive
8159,pretty tight,negative
8160,The week after next is a meeting of the big bosses.,negative
8161,Next week is full of meetings,negative
8162,I'm not a pinch hitter,negative
8163,really,negative
8164,Too many tasks lately,negative
8165,I'm still young ? ?,negative
8166,Impossible,negative
8167,I was told within 10 hours a month,negative
8168,Is it hard to work overtime?,negative
8169,I can't,negative
8170,I don't want to work overtime!,negative
8171,I'm working overtime even though my work is increasing! ! !,negative
8172,That's right! ! !,negative
8173,"If you can turn your work around, everyone won't do it! overtime!",negative
8174,Geez,negative
8175,lick it,negative
8176,impossible is impossible,negative
8177,Because there is no such thing as making the impossible possible?,negative
8178,It's two o'clock,neutral
8179,I have to do my best,neutral
8180,I have to wake up tomorrow,neutral
8181,do you do your best,positive
8182,damn w,negative
8183,Lately I can't even get up on weekdays,negative
8184,I'm becoming a flex yaro every day,negative
8185,I feel bad if I don't wake up tomorrow,negative
8186,i haven't taken a bath,neutral
8187,what should i do,neutral
8188,Take a bath anyway?,neutral
8189,I wonder if I should sleep or work,neutral
8190,gotta get in,neutral
8191,Sleep for the time being?,neutral
8192,i want to play,positive
8193,this wins,positive
8194,and when you get sleepy,neutral
8195,hold on for now,negative
8196,good,neutral
8197,Patience patience,negative
8198,sleepy,neutral
8199,work if you can't sleep,neutral
8200,"I'm in charge of recruiting at a small and medium-sized company in Osaka.
Is there anyone who is currently in their third year of university and would like to talk to me about various things?
I want to know what college students are thinking.
I will pay for the cafe.",positive
8201,"Thoughts on hiring new graduates last year

I thought young people were more energetic and ambitious, but there were surprisingly many serious and realistic people.

I don't really expect college students to have good manners, be able to use honorifics, have knowledge, or have experience.",negative
8202,"Thoughts on hiring new graduates last year

I thought that most people would be oriented toward large companies and oriented towards stability, but there were students who unexpectedly wanted to work at a small company.
Rather than being part of a large organization, it would be better to work freely in a small company.
It's a tailwind for a small company like mine.",positive
8203,"Thoughts on hiring new graduates last year

It's a pity that there are people who hardly speak in group discussions.
The selection process is a one-shot game, so even if you are not good at it, even if you don't understand it, I want you to show that you are doing your best.",negative
8204,"The way he works hard is attractive.
Some people can speak well and organize well, but I honestly don't think that's how it works at work.

I'm looking at how far I can grow in 5 to 10 years from now.",positive
8205,"It doesn't make much sense because productivity decreases when overtime hours increase.
There are very few companies in Japan today that allow employees to go home early, sleep well, and enjoy their work.
I think a lot of it is caused by old-fashioned managers and bosses.",negative
8206,"Memos are very important after becoming a member of society!

At first, it's all about what you don't know, and once you hear it, it's taken for granted that you understand everything.
As a person giving instructions, why didn't you do what you said? become

How many times have I told a first-year student to take notes?",neutral
8207,"Thoughts on hiring new graduates last year

Students don't take reality lightly just because it's a seller's market.
I'm sensitive to black companies, and I'm calmly watching whether the company can survive in the changing times.
Just because you get a job offer or two doesn't mean you lose your temper and quit your job hunting right away.",neutral
8208,"Thoughts on hiring new graduates last year

Students see failure as fatal. When I couldn't go to the final interview due to circumstances, I thought it was useless because I was contacted just before.
Once you start working, there are many things that can cause trouble to those around you due to urgent troubles. What matters is how you deal with it",neutral
8209,I went to the polls with my children.,neutral
8210,"Gym is hard to come by.
Lottery in Osaka city, the magnification is too high.
In the first place, there are very few frames that can be drawn.
I guess some group is using it preferentially, but I'd like you to open it up a little more. Especially on Saturdays and Sundays.",neutral
