,text,sentiment
9675,"for now
I wonder if Dazon will enter!
I want to watch soccer!",positive
9676,"I quit facebook!
Clean! Refreshing!
live free
love yourself first",positive
9677,"Petit trip next weekend♡
Relax at Ikaho Onsen
I have to cheer myself up
Mama and I are traveling alone!",positive
9678,"I want to love you, I want to meet you,
I can't meet easily even if I think
A come-from-behind home run is still ahead
i wish i could give you a valentine",neutral
9679,"However, the amount of work that will be surging next week
I'm going to take a picture
But the absurdity of having only one place to live
in death
Every day I work while saying hahaha",negative
9680,"Even if it's painful or sad
I can't live without overcoming
I can't forget",negative
9681,"I watched the Kashima vs Urawa game that was recorded yesterday, Kashima's new foreigners are amazing! Both PJ and Leo Silva are fit, good. Shibasaki is out, but still strong. Yuma Suzuki really shines and can always be relied on in important situations. Muu was good too, I'm glad I like Kashima Every year",positive
9682,"In the blink of an eye, tomorrow will be the first match of the ACL Who will be the starting lineup? No matter who comes out, I'm strong, but I'm sure. GK is Kwon Seung Tae? Soga? I'm looking forward to it The J League will start on the weekend! ! I'm so happy to be able to go see the luxury match",positive
9683,"don't lose yourself
At least I try to love me
If you think so, just a little
My eyes got brighter
Every day is an irreplaceable day",positive
9684,"I'm busy I'm completely busy
stop it
I want to sleep, every day is desperate
I bought Hagoromo (1,000 yen per box) because the pollen was so bad.",negative
9685,"to pile up the days
is to live on",neutral
9686,"I don't know
But here's your chance!
I was very happy to have this opportunity!
First of all, do your best to proceed without delay
I don't know right or left
Try! I wanna try!",positive
9687,"DAZN is convenient
Stop! Poor image quality...
I can't help it... hmmm",negative
9688,"Suntae!
Thank you Suntae!
I can't stop Kashima after all",positive
9689,"like
It will take another 5 years to reach",negative
9690,"Sister Feff
It was so funny that I cried
Haa~ I'll do my best tomorrow too~",positive
9691,"Listen to a safe song and feel safe
good once in a while",positive
9692,"I was surprised by the strength of Osako's body, he could not catch the ball at all. Also, Kubo is amazing! I think it was connected to the attack because I was able to keep the front line firmly. I wonder if Konno was correct to use the front, and I felt relieved in the accuracy of the movement and the pass ~~ Today I got the second ball well and the press was fast Perfect game! It was worth it!",positive
9693,"Watch soccer every week, hoarse voice
I guess I'll live like that for the rest of my life

Snacks, cola and watching soccer
I'm happy.",positive
9694,"Kawashima was good as GK yesterday, so I can't say anything about it, but he should be in a position where a generational change should be made. I need to raise young people. DF wants to raise a player to replace nagatomo. I wanted to see Takanori Sakai. Reliability that Masako is in reserve for center back. It's just that if he doesn't play in the game, he won't be able to use it in an emergency. .",neutral
9695,"Morishige and Yoshida are stable, so I'm relieved for the time being, but Kashima's group is also glaring, so I recommend it. Volunteers want to explore other than Hasebe and Hotaru Yamaguchi, because the layer is surprisingly thin. Konno was really good yesterday, I was surprised. It moves around, gets involved in attacks, and is quick to approach. Why is there a sense of Konno in the scoring scene, and accuracy?",positive
9696,I thought that I could leave the front line to Osako Kuboharaguchi with peace of mind. I felt that being in good shape as a team has nothing to do with being young. Asano is also a super sub. I would like Yuma Suzuki to call me sometime soon.,positive
9697,"Hire players who are in good shape. Regardless of age. I was once again reminded that it was the best. It also helps motivate players on a daily basis. Next is Thailand. I think it will be quite difficult because it is an opponent who draws, but after watching yesterday's game, I felt that I can expect it. I think Kagawa and Nagatomo have room to reconsider.",positive
9698,"Takayuki Suzuki tonight!
Takayuki Suzuki on NHK! !
My God Takayuki",positive
9699,"I met you! I'm so happy
My heart hurts when I'm happy

I was so tired,
I hope you can sleep well
I prayed to the stars today",positive
9700,"No matter what anyone says, my lipstick is dark
i like it",neutral
9701,"Soccer starts in 30 minutes! !
I muster up all my strength to leave work on time",positive
9702,"You won soccer yesterday! To be honest, I thought it was a miracle that we didn't concede a goal because the defense was sloppy... Kawashima is amazing, he's back. When Kawashima stopped the PK, Nishikawa was impressive with a bitter face. I wonder if it's complicated,, I wanted CB Masako to use a match like yesterday. You can't use it unless you try it.",neutral
9703,And the reliability of the front line. Kubo has already taken the fixed position completely! It's amazing to be able to put the ball in and have a wide field of vision and pass it. And decisive. A type that has never existed before! Haraguchi also moved well and I thought it was a pleasant combination. There is no doubt that it will be the front line of the iron plate when Osako returns.,positive
9704,"What I saw in the first half
Mitsutaka and Leandro are very subtle
And PJ won't wake up
I want you to change the midfield, also to win",neutral
9705,"After all, Mitsutaka and Leandro didn't fit. Endo and Doi are a little relieved, but I wonder if Nagaki is also in a bad mood. I think PJ's lack of decision-making ability is quite serious, isn't it?",negative
9706,"Kashima didn't do well at all today. It's frustrating, but I can only say it's sunny for Iwata's miracle goals. Even so, Kashima vs Iwata is like a golden match in 2001 or so, and the tension is rising!",neutral
9707,"Recently, Urawa Gamba Kashima seems to be strong, but I personally want Kashima Iwata to lead the J.League. I wonder if the era of uniforms that glared at that teronteron will come again He's Verdi's chest sponsor is Coca-Cola.",neutral
9708,"My daily motivation is so low that it makes me nauseous.
The only comfortable place in the workplace has become suffocating as the number of comfortable people has decreased. endure me endure
But if I let my guard down, I feel like crying",negative
9709,"May the sky never shine, may nothing change, and may I be able to say good morning to my family again tomorrow.",positive
9710,"to someone i want to meet
want to see
to say
i think you shouldn't be afraid
Better say it and regret it
Let's say it! Say it now!
Say I want to see you!",positive
9711,"dreaming, crying face
i didn't want to be seen",negative
9712,"I dyed my hair!
I finally got to go to the beauty salon.
I hope it suits you",positive
9713,"I'm glad Kashima won!
Masako got a penalty kick, but it was as expected that she scored the goal herself and took it back. It was like Kashima. Even so, this section is interesting Congratulations to Omiya for winning the Saitama Derby! Excuse me, but it's like the Reds... they're strong, but for some reason they lose in important games against lower ranks... Like the old final match against Yokohama FC...",neutral
9714,"Also, Sapporo is strong. It's a waste not to be able to win even though you're strong! Iwata scored 2 goals today too, it's amazing ~ Tokura exploded. Soccer is interesting. I think he would be even more interesting if he could understand the tactics properly, but even after watching it for 15 years, he's still a fanboy.",positive
